,prune_name,rgft_name,time,ll,orig_ds_ll,d_ll_prune,edge_length,longest_branch,tbl_pruned,longest_pruned,tbl_remaining,longest_remaining
32,34,Sp003,Sp000,0.092,-1810.099005,-1751.80239,-58.29661499999997431587,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,35,Sp003,Sp012,0.094,-1810.09913,-1751.80239,-58.29673999999999978172,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
32,36,Sp003,Sp001,0.090,-1810.099343,-1751.80239,-58.29695300000003044261,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,0,Sp007,N1,0.093,-1769.42605,-1751.80239,-17.62365999999997256964,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,1,Sp007,Sp020,0.089,-1776.836178,-1751.80239,-25.03378799999995862891,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,2,Sp007,Sp015,0.092,-1776.836285,-1751.80239,-25.03389500000002954039,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,3,Sp007,N4,0.094,-1761.837665,-1751.80239,-10.03527499999995598046,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,4,Sp007,N5,0.093,-1769.425609,-1751.80239,-17.62321899999983543239,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,5,Sp007,N6,0.092,-1751.813567,-1751.80239,-0.01117699999986143666,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,6,Sp007,N7,0.092,-1761.837714,-1751.80239,-10.03532399999994595419,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,7,Sp007,N8,0.089,-1789.231664,-1751.80239,-37.42927399999985027534,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,8,Sp007,Sp009,0.092,-1789.231658,-1751.80239,-37.42926799999986542389,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,9,Sp007,N10,no ll opt_no time,-1751.802331,-1751.80239,0.00005899999996472616,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,10,Sp007,N11,0.092,-1751.813626,-1751.80239,-0.01123600000005353650,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,11,Sp007,Sp018,0.093,-1767.146035,-1751.80239,-15.34364499999992403900,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,12,Sp007,N13,0.091,-1767.146033,-1751.80239,-15.34364299999992908852,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,13,Sp007,N14,0.091,-1814.231808,-1751.80239,-62.42941799999994145765,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,14,Sp007,N15,0.092,-1814.231808,-1751.80239,-62.42941799999994145765,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,15,Sp007,N16,no ll opt_no time,-1751.802317,-1751.80239,0.00007300000015675323,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,16,Sp007,N17,no ll opt_no time,-1751.802426,-1751.80239,-0.00003599999990910874,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,17,Sp007,N18,0.092,-1758.821099,-1751.80239,-7.01870899999994435348,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,18,Sp007,Sp013,0.092,-1758.821099,-1751.80239,-7.01870899999994435348,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,19,Sp007,Sp017,0.094,-1774.545087,-1751.80239,-22.74269699999990734796,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,20,Sp007,Sp014,0.092,-1774.512888,-1751.80239,-22.71049799999991591903,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,21,Sp007,Sp011,0.090,-1814.231835,-1751.80239,-62.42944499999998697604,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,22,Sp007,Sp004,0.093,-1814.231845,-1751.80239,-62.42945499999996172846,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,23,Sp007,N24,0.089,-1814.231839,-1751.80239,-62.42944899999997687701,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,24,Sp007,Sp005,0.091,-1814.231839,-1751.80239,-62.42944899999997687701,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,25,Sp007,Sp008,no ll opt_no time,-1751.802317,-1751.80239,0.00007300000015675323,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,26,Sp007,Sp006,0.090,-1751.81348,-1751.80239,-0.01108999999996740371,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,27,Sp007,N28,no ll opt_no time,-1751.802683,-1751.80239,-0.00029299999982868030,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,28,Sp007,Sp002,no ll opt_no time,-1751.802535,-1751.80239,-0.00014499999997497071,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,29,Sp007,Sp019,0.093,-1784.733868,-1751.80239,-32.93147799999997005216,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,30,Sp007,Sp016,0.094,-1784.733868,-1751.80239,-32.93147799999997005216,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,31,Sp007,Sp010,0.093,-1814.231868,-1751.80239,-62.42947800000001734588,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,32,Sp007,Sp003,0.091,-1814.231868,-1751.80239,-62.42947800000001734588,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,33,Sp007,N36,no ll opt_no time,-1751.802917,-1751.80239,-0.00052699999992000812,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,34,Sp007,Sp000,0.090,-1751.814288,-1751.80239,-0.01189799999997376290,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,35,Sp007,Sp012,0.093,-1751.814623,-1751.80239,-0.01223299999992377707,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
33,36,Sp007,Sp001,no ll opt_no time,-1751.803002,-1751.80239,-0.00061200000004646427,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
34,0,Sp006,N1,0.092,-1767.512151,-1751.80239,-15.70976099999984398892,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,1,Sp006,Sp020,0.094,-1774.921675,-1751.80239,-23.11928499999999075953,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,2,Sp006,Sp015,0.095,-1774.921552,-1751.80239,-23.11916199999996024417,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,3,Sp006,N4,0.092,-1761.83759,-1751.80239,-10.03520000000003165042,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,4,Sp006,N5,0.091,-1767.512176,-1751.80239,-15.70978599999989455682,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,5,Sp006,N6,0.089,-1751.813565,-1751.80239,-0.01117499999986648618,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,6,Sp006,N7,0.093,-1761.837532,-1751.80239,-10.03514199999995071266,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,7,Sp006,N8,0.096,-1787.316643,-1751.80239,-35.51425300000005336187,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,8,Sp006,Sp009,0.091,-1787.316674,-1751.80239,-35.51428399999986140756,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,9,Sp006,N10,no ll opt_no time,-1751.802385,-1751.80239,0.00000500000010106305,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,10,Sp006,N11,0.094,-1751.813624,-1751.80239,-0.01123399999983121234,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,11,Sp006,Sp018,0.096,-1765.018348,-1751.80239,-13.21595800000000053842,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,12,Sp006,N13,0.092,-1765.018272,-1751.80239,-13.21588199999996504630,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,13,Sp006,N14,0.094,-1810.76061,-1751.80239,-58.95821999999998297426,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,14,Sp006,N15,0.090,-1810.76061,-1751.80239,-58.95821999999998297426,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,15,Sp006,N16,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,16,Sp006,N17,no ll opt_no time,-1751.802479,-1751.80239,-0.00008899999988898344,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,17,Sp006,N18,0.096,-1758.821065,-1751.80239,-7.01867500000003019522,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,18,Sp006,Sp013,0.088,-1758.821063,-1751.80239,-7.01867300000003524474,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,19,Sp006,Sp017,0.096,-1772.290132,-1751.80239,-20.48774200000002565503,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,20,Sp006,Sp014,0.093,-1772.290281,-1751.80239,-20.48789099999999052670,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,21,Sp006,Sp011,0.090,-1810.760638,-1751.80239,-58.95824799999991228106,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,22,Sp006,Sp004,0.091,-1810.760647,-1751.80239,-58.95825700000000324508,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,23,Sp006,N24,0.093,-1810.76064,-1751.80239,-58.95824999999990723154,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,24,Sp006,Sp005,0.093,-1810.76064,-1751.80239,-58.95824999999990723154,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,25,Sp006,Sp008,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,26,Sp006,Sp007,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,27,Sp006,N28,no ll opt_no time,-1751.802737,-1751.80239,-0.00034699999991971708,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,28,Sp006,Sp002,no ll opt_no time,-1751.802588,-1751.80239,-0.00019799999995484541,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,29,Sp006,Sp019,0.092,-1782.017593,-1751.80239,-30.21520299999997405394,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,30,Sp006,Sp016,0.092,-1782.017593,-1751.80239,-30.21520299999997405394,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,31,Sp006,Sp010,0.095,-1810.760669,-1751.80239,-58.95827899999994770042,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,32,Sp006,Sp003,0.094,-1810.76067,-1751.80239,-58.95827999999983148882,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,33,Sp006,N36,no ll opt_no time,-1751.80297,-1751.80239,-0.00057999999989988282,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,34,Sp006,Sp000,0.091,-1751.814286,-1751.80239,-0.01189599999997881241,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,35,Sp006,Sp012,0.089,-1751.814601,-1751.80239,-0.01221099999997932173,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
34,36,Sp006,Sp001,no ll opt_no time,-1751.803055,-1751.80239,-0.00066500000002633897,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.2782233,0.160491
35,0,N36,N1,0.091,-1767.361138,-1751.80239,-15.55874799999992319499,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,1,N36,Sp020,0.092,-1774.769217,-1751.80239,-22.96682699999996657425,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,2,N36,Sp015,0.089,-1774.769188,-1751.80239,-22.96679799999992610537,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,3,N36,N4,0.096,-1761.838593,-1751.80239,-10.03620299999988674244,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,4,N36,N5,0.090,-1767.360703,-1751.80239,-15.55831299999999828287,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,5,N36,N6,0.090,-1751.814573,-1751.80239,-0.01218300000005001493,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,6,N36,N7,0.090,-1761.838667,-1751.80239,-10.03627699999992728408,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,7,N36,N8,0.095,-1787.16276,-1751.80239,-35.36036999999987529009,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,8,N36,Sp009,0.092,-1787.1628,-1751.80239,-35.36041000000000167347,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,9,N36,N10,no ll opt_no time,-1751.802458,-1751.80239,-0.00006799999982831650,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,10,N36,N11,0.092,-1751.814189,-1751.80239,-0.01179899999988265336,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,11,N36,Sp018,0.094,-1767.146195,-1751.80239,-15.34380499999997482519,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,12,N36,N13,0.090,-1767.147064,-1751.80239,-15.34467399999994086102,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,13,N36,N14,0.092,-1803.248023,-1751.80239,-51.44563300000004346657,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,14,N36,N15,0.090,-1803.248006,-1751.80239,-51.44561599999997270061,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,15,N36,N16,no ll opt_no time,-1751.802434,-1751.80239,-0.00004399999988891068,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,16,N36,N17,no ll opt_no time,-1751.802328,-1751.80239,0.00006200000007083872,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,17,N36,N18,0.091,-1758.821287,-1751.80239,-7.01889699999992444646,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,18,N36,Sp013,0.092,-1758.821287,-1751.80239,-7.01889699999992444646,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,19,N36,Sp017,0.091,-1770.62503,-1751.80239,-18.82263999999986481271,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,20,N36,Sp014,0.087,-1770.623215,-1751.80239,-18.82082500000001346052,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,21,N36,Sp011,0.087,-1803.247941,-1751.80239,-51.44555100000002312299,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,22,N36,Sp004,0.091,-1803.24796,-1751.80239,-51.44556999999986146577,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,23,N36,N24,0.090,-1803.247937,-1751.80239,-51.44554700000003322202,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,24,N36,Sp005,0.093,-1803.247937,-1751.80239,-51.44554700000003322202,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,25,N36,N26,no ll opt_no time,-1751.802429,-1751.80239,-0.00003900000001522130,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,26,N36,Sp008,no ll opt_no time,-1751.802431,-1751.80239,-0.00004100000001017179,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,27,N36,Sp002,no ll opt_no time,-1751.802217,-1751.80239,0.00017300000013165118,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,28,N36,Sp000,0.094,-1751.81348,-1751.80239,-0.01108999999996740371,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,29,N36,Sp019,0.091,-1776.370603,-1751.80239,-24.56821300000001428998,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,30,N36,Sp016,0.092,-1776.370603,-1751.80239,-24.56821300000001428998,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,31,N36,Sp010,0.093,-1803.247627,-1751.80239,-51.44523699999990640208,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,32,N36,Sp003,0.090,-1803.247867,-1751.80239,-51.44547699999998258136,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,33,N36,Sp007,no ll opt_no time,-1751.802426,-1751.80239,-0.00003599999990910874,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
35,34,N36,Sp006,0.094,-1751.814154,-1751.80239,-0.01176399999985733302,1e-08,0.160491,0.27970763,0.043399,0.0,0.0
36,0,Sp000,N1,0.094,-1767.308108,-1751.80239,-15.50571799999988797936,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,1,Sp000,Sp020,0.090,-1774.717175,-1751.80239,-22.91478499999993800884,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,2,Sp000,Sp015,0.094,-1774.717331,-1751.80239,-22.91494099999999889405,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,3,Sp000,N4,0.092,-1761.83805,-1751.80239,-10.03566000000000713044,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,4,Sp000,N5,0.094,-1767.308056,-1751.80239,-15.50566600000001926674,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,5,Sp000,N6,0.091,-1751.814031,-1751.80239,-0.01164100000005419133,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,6,Sp000,N7,0.093,-1761.837878,-1751.80239,-10.03548799999998664134,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,7,Sp000,N8,0.091,-1787.11164,-1751.80239,-35.30925000000002000888,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,8,Sp000,Sp009,0.089,-1787.111941,-1751.80239,-35.30955099999982849113,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,9,Sp000,N10,no ll opt_no time,-1751.802385,-1751.80239,0.00000500000010106305,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,10,Sp000,N11,0.092,-1751.81404,-1751.80239,-0.01164999999991778168,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,11,Sp000,Sp018,0.092,-1764.821395,-1751.80239,-13.01900499999987914634,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,12,Sp000,N13,0.091,-1764.821491,-1751.80239,-13.01910099999986414332,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,13,Sp000,N14,0.094,-1809.616337,-1751.80239,-57.81394699999987096817,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,14,Sp000,N15,0.093,-1809.616335,-1751.80239,-57.81394499999987601768,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,15,Sp000,N16,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,16,Sp000,N17,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,17,Sp000,N18,0.106,-1758.821427,-1751.80239,-7.01903700000002572779,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,18,Sp000,Sp013,0.095,-1758.821425,-1751.80239,-7.01903500000003077730,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,19,Sp000,Sp017,0.097,-1771.980874,-1751.80239,-20.17848400000002584420,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,20,Sp000,Sp014,0.096,-1771.980921,-1751.80239,-20.17853100000002086745,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,21,Sp000,Sp011,0.095,-1806.304182,-1751.80239,-54.50179200000002310844,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,22,Sp000,Sp004,0.089,-1809.616346,-1751.80239,-57.81395599999996193219,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,23,Sp000,N24,0.097,-1809.616338,-1751.80239,-57.81394799999998213025,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,24,Sp000,Sp005,0.092,-1809.616338,-1751.80239,-57.81394799999998213025,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,25,Sp000,N26,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,26,Sp000,Sp008,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,27,Sp000,Sp002,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,28,Sp000,N36,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,29,Sp000,Sp019,0.090,-1781.117208,-1751.80239,-29.31481799999983195448,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,30,Sp000,Sp016,0.093,-1781.117208,-1751.80239,-29.31481799999983195448,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,31,Sp000,Sp010,0.092,-1809.616302,-1751.80239,-57.81391199999984564784,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,32,Sp000,Sp003,0.094,-1809.616341,-1751.80239,-57.81395099999986086914,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,33,Sp000,Sp007,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,34,Sp000,Sp006,0.092,-1751.813953,-1751.80239,-0.01156300000002374873,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,35,Sp000,Sp012,0.091,-1751.813458,-1751.80239,-0.01106800000002294837,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
36,36,Sp000,Sp001,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806425,0.160491
37,0,Sp012,N1,0.091,-1759.874489,-1751.80239,-8.07209899999998015119,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,1,Sp012,Sp020,0.089,-1767.215289,-1751.80239,-15.41289899999992485391,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,2,Sp012,Sp015,0.094,-1767.215358,-1751.80239,-15.41296799999986433249,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,3,Sp012,N4,0.093,-1758.154817,-1751.80239,-6.35242700000003424066,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,4,Sp012,N5,0.096,-1759.873276,-1751.80239,-8.07088599999997313716,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,5,Sp012,N6,0.090,-1751.776821,-1751.80239,0.02556900000013229146,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,6,Sp012,N7,0.092,-1758.154902,-1751.80239,-6.35251199999993332312,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,7,Sp012,N8,0.092,-1777.148683,-1751.80239,-25.34629299999983231828,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,8,Sp012,Sp009,0.095,-1777.148664,-1751.80239,-25.34627399999999397551,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,9,Sp012,N10,no ll opt_no time,-1751.803016,-1751.80239,-0.00062600000001111766,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,10,Sp012,N11,0.091,-1751.812355,-1751.80239,-0.00996499999996558472,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,11,Sp012,Sp018,0.096,-1758.154486,-1751.80239,-6.35209599999984675378,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,12,Sp012,N13,0.089,-1753.409689,-1751.80239,-1.60729900000001180160,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,13,Sp012,N14,0.095,-1786.750179,-1751.80239,-34.94778899999982968438,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,14,Sp012,N15,0.111,-1786.750163,-1751.80239,-34.94777299999987008050,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,15,Sp012,N16,no ll opt_no time,-1751.803055,-1751.80239,-0.00066500000002633897,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,16,Sp012,N17,no ll opt_no time,-1751.802949,-1751.80239,-0.00055899999983921589,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,17,Sp012,N18,0.093,-1753.857712,-1751.80239,-2.05532199999993281381,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,18,Sp012,Sp013,0.092,-1752.252223,-1751.80239,-0.44983299999989867501,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,19,Sp012,Sp017,0.094,-1753.461768,-1751.80239,-1.65937799999983326416,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,20,Sp012,Sp014,0.099,-1753.461861,-1751.80239,-1.65947099999993952224,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,21,Sp012,Sp011,0.092,-1786.750114,-1751.80239,-34.94772399999988010677,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,22,Sp012,Sp004,0.092,-1786.750115,-1751.80239,-34.94772499999999126885,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,23,Sp012,N24,0.092,-1786.750093,-1751.80239,-34.94770300000004681351,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,24,Sp012,Sp005,0.090,-1786.750091,-1751.80239,-34.94770100000005186303,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,25,Sp012,N26,no ll opt_no time,-1751.80305,-1751.80239,-0.00065999999992527592,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,26,Sp012,Sp008,no ll opt_no time,-1751.803052,-1751.80239,-0.00066199999992022640,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,27,Sp012,N28,no ll opt_no time,-1751.80269,-1751.80239,-0.00029999999992469384,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
