orig_ds_tbl,longest_branch,edge_length_prune,tbl_pruned_prune,tbl_remaining_prune,longest_pruned_prune,longest_remaining_prune,edge_length_rgft,tbl_pruned_rgft,tbl_remaining_rgft,longest_pruned_rgft,longest_remaining_rgft,topology_dist_between_rgft,tbl_dist_between_rgft,res_tree_edge_length_rgft
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,1.00E-08,1.00E-08,0.27970687,1.00E-08,0.160491,9,0.02583167,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,1.00E-08,0.27970687,0,1.10E-07,0,9,0.02583174,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,1.00E-08,1.00E-08,0.27970687,1.00E-08,0.160491,9,0.02583165,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,8.00E-08,0.00148442,0.27822244,0.160491,0.160491,8,0.01548318,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,1.00E-08,1.00E-08,0.27970687,1.00E-08,0.160491,8,0.01548311,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,0.00164338,0.27970687,0,0.043399,0,8,0.0154843,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,1.00E-08,1.00E-08,0.27970687,1.00E-08,0.160491,8,0.01548357,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,1.00E-08,1.00E-08,0.27970687,1.00E-08,0.160491,8,0.02387869,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,1.00E-08,1.00E-08,0.27970687,1.00E-08,0.160491,8,0.02387869,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,1.10E-07,1.10E-07,0.27970675,1.10E-07,0.160491,10,0.02583185,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,1.00E-08,1.00E-08,0.27970687,1.00E-08,0.160491,10,0.02583175,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,1.00E-08,1.00E-08,0.27970687,1.00E-08,0.160491,9,0.01548319,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,0.00148433,0.00148433,0.27822253,0.00148433,0.160491,9,0.01696751,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,1.00E-08,0.27970687,0,0.043399,0,9,0.01548472,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,0.00164338,0.00164338,0.27806348,0.00164338,0.160491,9,0.01712768,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,0.043399,0.043399,0.23630787,0.043399,0.160491,10,0.05888372,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,1.00E-08,1.00E-08,0.27970687,1.00E-08,0.160491,10,0.01548473,7.50E-07
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.0101008,0.11725919,0.16244838,0.160491,0.160491,5,0.01720506,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.160491,0.160491,0.11921657,0.160491,0.043399,7,0.18779686,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.00195738,0.00195738,0.2777502,0.00195738,0.160491,7,0.02926324,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.0051809,0.09164936,0.18805821,0.160491,0.160491,4,0.01202416,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.00374005,0.27970758,0,0.00374005,0,6,0.02583068,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.00345792,0.06682364,0.21288393,0.160491,0.160491,5,0.01548208,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.0120247,0.27970758,0,0.0120247,0,3,0.01202401,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,7.00E-08,0.27970734,2.30E-07,0.00314281,1.10E-07,7,0.02583083,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.00374005,0.00374005,0.2759675,0.00374005,0.160491,7,0.02957073,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,2.00E-07,0.04652881,0.23317876,0.160491,0.160491,6,0.01548228,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.00844103,0.27970758,0,0.00844103,0,6,0.01882387,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.00761997,0.00761997,0.2720876,0.00761997,0.160491,4,0.01964398,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.0120247,0.0120247,0.26768288,0.0120247,0.160491,3,7.60E-07,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,0.27970758,0,0.00314281,0,8,0.02583092,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,0.27970758,0,1.10E-07,0,8,0.0258309,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,8.00E-08,0.00148451,0.27822307,0.160491,0.160491,7,0.01548236,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,0.27970758,0,0.043399,0,7,0.01548282,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,0.27970758,0,1.00E-08,0,7,0.02387794,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.00844103,0.00844103,0.27126655,0.00844103,0.160491,7,0.0272649,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.00314281,0.00314281,0.27656475,0.00314281,0.160491,9,0.02897373,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,1.00E-08,0.27970755,1.00E-08,0.160491,9,0.02583093,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,0.27970758,0,1.10E-07,0,9,0.025831,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,1.00E-08,0.27970755,1.00E-08,0.160491,9,0.02583091,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,8.00E-08,0.00148442,0.27822316,0.160491,0.160491,8,0.01548244,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,1.00E-08,0.27970755,1.00E-08,0.160491,8,0.01548237,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.00164338,0.27970758,0,0.043399,0,8,0.01548356,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,1.00E-08,0.27970755,1.00E-08,0.160491,8,0.01548283,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,1.00E-08,0.27970755,1.00E-08,0.160491,8,0.02387795,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,1.00E-08,0.27970755,1.00E-08,0.160491,8,0.02387795,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.10E-07,1.10E-07,0.27970746,1.10E-07,0.160491,10,0.02583111,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,1.00E-08,0.27970755,1.00E-08,0.160491,10,0.02583101,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,1.00E-08,0.27970755,1.00E-08,0.160491,9,0.01548245,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.00148433,0.00148433,0.27822325,0.00148433,0.160491,9,0.01696677,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,0.27970758,0,0.043399,0,9,0.01548398,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.00164338,0.00164338,0.2780642,0.00164338,0.160491,9,0.01712694,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.043399,0.043399,0.23630857,0.043399,0.160491,10,0.05888298,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,1.00E-08,0.27970755,1.00E-08,0.160491,10,0.01548399,1.00E-08
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,0.0101008,0.11411644,0.16244838,0.160491,0.160491,5,0.01176867,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,0.160491,0.160491,0.11607382,0.160491,0.043399,7,0.18236047,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,0.00195738,0.00195738,0.27460745,0.00195738,0.160491,7,0.02382685,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,0.0051809,0.09164942,0.1849154,0.160491,0.160491,6,0.01694957,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,0.00374005,0.2765648,0,0.00374005,0,4,0.00314305,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,0.00345792,0.06682364,0.20974118,0.160491,0.160491,7,0.02040749,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,0.012024,0.27656406,7.60E-07,0.012024,7.50E-07,7,0.01694972,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,1.00E-07,0.2765648,0,1.10E-07,0,3,0.0031429,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,0.00374005,0.00374005,0.27282476,0.00374005,0.160491,5,0.0068831,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,2.00E-07,0.04652881,0.230036,0.160491,0.160491,8,0.02040769,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,0.00844103,0.2765648,0,0.00844103,0,8,0.02374928,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,0.00761997,0.00761997,0.26894486,0.00761997,0.160491,8,0.02456969,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,1.00E-08,0.2765648,0,7.50E-07,0,8,0.02897372,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,1.00E-08,0.2765648,0,1.10E-07,0,4,0.00314297,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,1.00E-07,1.00E-07,0.27656472,1.00E-07,0.160491,3,0.00314282,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,8.00E-08,0.00148451,0.27508032,0.160491,0.160491,9,0.02040777,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,1.00E-08,0.2765648,0,0.043399,0,9,0.02040823,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,1.00E-08,0.2765648,0,1.00E-08,0,9,0.02880335,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,0.00844103,0.00844103,0.26812378,0.00844103,0.160491,9,0.03219031,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,7.50E-07,7.50E-07,0.27656406,7.50E-07,0.160491,9,0.02897447,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,1.00E-08,1.00E-08,0.2765648,1.00E-08,0.160491,9,0.02897373,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,1.00E-08,0.2765648,0,1.10E-07,0,5,0.00314307,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,1.00E-08,1.00E-08,0.2765648,1.00E-08,0.160491,5,0.00314298,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,8.00E-08,0.00148442,0.2750804,0.160491,0.160491,10,0.02040785,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,1.00E-08,1.00E-08,0.2765648,1.00E-08,0.160491,10,0.02040778,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,0.00164338,0.2765648,0,0.043399,0,10,0.02040897,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,1.00E-08,1.00E-08,0.2765648,1.00E-08,0.160491,10,0.02040824,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,1.00E-08,1.00E-08,0.2765648,1.00E-08,0.160491,10,0.02880336,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,1.00E-08,1.00E-08,0.2765648,1.00E-08,0.160491,10,0.02880336,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,1.10E-07,1.10E-07,0.27656472,1.10E-07,0.160491,6,0.00314318,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,1.00E-08,1.00E-08,0.2765648,1.00E-08,0.160491,6,0.00314308,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,1.00E-08,1.00E-08,0.2765648,1.00E-08,0.160491,11,0.02040786,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,0.00148433,0.00148433,0.2750805,0.00148433,0.160491,11,0.02189218,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,1.00E-08,0.2765648,0,0.043399,0,11,0.02040939,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,0.00164338,0.00164338,0.27492145,0.00164338,0.160491,11,0.02205235,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,0.043399,0.043399,0.23316582,0.043399,0.160491,12,0.06380839,0.00314281
0.27970764,0.160491,0.00314281,0.00314281,0.2765648,0.00314281,0.160491,1.00E-08,1.00E-08,0.2765648,1.00E-08,0.160491,12,0.0204094,0.00314281
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.0101008,0.11725924,0.16244838,0.160491,0.160491,5,0.00862587,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.160491,0.160491,0.11921662,0.160491,0.043399,7,0.17921767,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.00195738,0.00195738,0.27775025,0.00195738,0.160491,7,0.02068405,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.0051809,0.09164942,0.1880582,0.160491,0.160491,6,0.01380677,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.00374005,0.2797076,0,0.00374005,0,4,2.50E-07,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.00345792,0.06682364,0.21288398,0.160491,0.160491,7,0.01726469,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.012024,0.27970687,7.60E-07,0.012024,7.50E-07,7,0.01380692,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.0031429,0.2797076,0,0.0031429,0,3,1.00E-07,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.00374005,0.00374005,0.27596757,0.00374005,0.160491,5,0.0037403,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,2.00E-07,0.04652881,0.23317881,0.160491,0.160491,8,0.01726489,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.00844103,0.2797076,0,0.00844103,0,8,0.02060648,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.00761997,0.00761997,0.27208766,0.00761997,0.160491,8,0.02142689,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,0.2797076,0,7.50E-07,0,8,0.02583092,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,0.2797076,0,1.10E-07,0,4,1.70E-07,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.0031429,0.0031429,0.27656472,0.0031429,0.160491,3,0.00314282,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,8.00E-08,0.00148451,0.2782231,0.160491,0.160491,9,0.01726497,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,0.2797076,0,0.043399,0,9,0.01726543,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,0.2797076,0,1.00E-08,0,9,0.02566055,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.00844103,0.00844103,0.27126658,0.00844103,0.160491,9,0.02904751,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,9,0.02583167,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,9,0.02583093,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,0.2797076,0,1.10E-07,0,5,2.70E-07,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,5,1.80E-07,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,8.00E-08,0.00148442,0.2782232,0.160491,0.160491,10,0.01726505,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,10,0.01726498,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.00164338,0.2797076,0,0.043399,0,10,0.01726617,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,10,0.01726544,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,10,0.02566056,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,10,0.02566056,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.10E-07,1.10E-07,0.27970752,1.10E-07,0.160491,6,3.80E-07,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,6,2.80E-07,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,11,0.01726506,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.00148433,0.00148433,0.27822328,0.00148433,0.160491,11,0.01874938,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,0.2797076,0,0.043399,0,11,0.01726659,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.00164338,0.00164338,0.27806425,0.00164338,0.160491,11,0.01890955,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.043399,0.043399,0.23630862,0.043399,0.160491,12,0.06066559,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,12,0.0172666,1.00E-08
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,0.0101008,0.11725903,0.16244838,0.160491,0.160491,5,0.00862594,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,0.160491,0.160491,0.11921641,0.160491,0.043399,7,0.17921774,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,0.00195738,0.00195738,0.27775002,0.00195738,0.160491,7,0.02068412,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,0.0051809,0.09164942,0.18805799,0.160491,0.160491,6,0.01380684,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,0.00374005,0.2797074,0,0.00374005,0,4,3.20E-07,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,0.00345792,0.06682364,0.21288377,0.160491,0.160491,7,0.01726476,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,0.012024,0.27970666,7.60E-07,0.012024,7.50E-07,7,0.01380699,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,8.00E-08,0.2797074,0,0.00314281,0,3,1.70E-07,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,0.00374005,0.00374005,0.27596736,0.00374005,0.160491,5,0.00374037,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,2.00E-07,0.04652881,0.2331786,0.160491,0.160491,8,0.01726496,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,0.00844103,0.2797074,0,0.00844103,0,8,0.02060655,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,0.00761997,0.00761997,0.27208745,0.00761997,0.160491,8,0.02142696,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,1.00E-08,0.2797074,0,7.50E-07,0,8,0.02583099,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,1.00E-08,0.2797074,0,0.00314281,0,4,2.60E-07,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,8.00E-08,8.00E-08,0.27970734,8.00E-08,0.160491,3,1.10E-07,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,8.00E-08,0.00148451,0.2782229,0.160491,0.160491,9,0.01726504,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,1.00E-08,0.2797074,0,0.043399,0,9,0.0172655,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,1.00E-08,0.2797074,0,1.00E-08,0,9,0.02566062,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,0.00844103,0.00844103,0.27126637,0.00844103,0.160491,9,0.02904758,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,7.50E-07,7.50E-07,0.27970666,7.50E-07,0.160491,9,0.02583174,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,1.00E-08,1.00E-08,0.2797074,1.00E-08,0.160491,9,0.025831,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,0.00314281,0.00314281,0.2765646,0.00314281,0.160491,5,0.00314307,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,1.00E-08,1.00E-08,0.2797074,1.00E-08,0.160491,5,2.70E-07,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,8.00E-08,0.00148442,0.27822298,0.160491,0.160491,10,0.01726512,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,1.00E-08,1.00E-08,0.2797074,1.00E-08,0.160491,10,0.01726505,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,0.00164338,0.2797074,0,0.043399,0,10,0.01726624,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,1.00E-08,1.00E-08,0.2797074,1.00E-08,0.160491,10,0.01726551,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,1.00E-08,1.00E-08,0.2797074,1.00E-08,0.160491,10,0.02566063,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,1.00E-08,1.00E-08,0.2797074,1.00E-08,0.160491,10,0.02566063,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,1.00E-08,1.00E-08,0.2797074,1.00E-08,0.160491,11,0.01726513,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,0.00148433,0.00148433,0.27822307,0.00148433,0.160491,11,0.01874945,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,1.00E-08,0.2797074,0,0.043399,0,11,0.01726666,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,0.00164338,0.00164338,0.27806404,0.00164338,0.160491,11,0.01890962,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,0.043399,0.043399,0.23630841,0.043399,0.160491,12,0.06066566,1.00E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,1.00E-08,1.00E-08,0.2797074,1.00E-08,0.160491,12,0.01726667,1.00E-07
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.0101008,0.11725924,0.16244838,0.160491,0.160491,5,0.00862585,1.00E-08
0.27970764,0.160491,1.00E-08,1.00E-08,0.2797076,1.00E-08,0.160491,0.160491,0.160491,0.11921662,0.160491,0.043399,7,0.17921765,1.00E-08
