,prune_name,rgft_name,newick
"28,32",Sp002,Sp005,"((((((((Sp009:1e-08,(Sp002:1e-08,Sp005:3.5e-08)N22:3.5e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(Sp008:0.0103265,(Sp017:8e-08,Sp006:0.00138926)N28:0.00645987)N15:0.00419008)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"28,33",Sp002,Sp014,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp011:0.00281498,(Sp002:1e-08,Sp014:5e-09)N22:5e-09)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(Sp008:0.0103265,(Sp017:8e-08,Sp006:0.00138926)N28:0.00645987)N15:0.00419008)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"28,34",Sp002,Sp011,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,(Sp002:1e-08,Sp011:0.00140749)N22:0.00140749)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(Sp008:0.0103265,(Sp017:8e-08,Sp006:0.00138926)N28:0.00645987)N15:0.00419008)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,0",Sp016,subtree1,Sp016:0.0094033;
"29,1",Sp016,subtree2,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,0",Sp016,N1,"(Sp019:0.0584151,Sp001:0.0932853,(Sp016:0.0094033,(((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0298637)N24:0.0298637);"
"29,1",Sp016,Sp019,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp001:0.0932853,(Sp016:0.0094033,Sp019:0.0292076)N24:0.0292076);"
"29,2",Sp016,Sp001,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,(Sp016:0.0094033,Sp001:0.0466427)N24:0.0466427);"
"29,3",Sp016,N4,"((Sp000:0.212371,(Sp016:0.0094033,((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.11292)N24:0.11292)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,4",Sp016,Sp000,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,(Sp016:0.0094033,Sp000:0.106186)N24:0.106186)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,5",Sp016,N6,"((((((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514,(Sp016:0.0094033,(((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0137023)N24:0.0137023)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,6",Sp016,N7,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(Sp016:0.0094033,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0164257)N24:0.0164257)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,7",Sp016,N8,"(((((Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738,(Sp016:0.0094033,((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.00992578)N24:0.00992578)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,8",Sp016,N9,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp016:0.0094033,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00454369)N24:0.00454369)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,9",Sp016,N10,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,((Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345,(Sp016:0.0094033,((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0116801)N24:0.0116801)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,10",Sp016,N11,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp016:0.0094033,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0222172)N24:0.0222172)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,11",Sp016,N12,"(((((Sp013:0.0169849,(Sp016:0.0094033,(((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00343591)N24:0.00343591)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,12",Sp016,Sp013,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,(Sp016:0.0094033,Sp013:0.00849245)N24:0.00849245)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,13",Sp016,Sp018,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,((((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008,(Sp016:0.0094033,Sp018:0.00660126)N24:0.00660126)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,14",Sp016,N15,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(Sp016:0.0094033,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00209504)N24:0.00209504)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,15",Sp016,N16,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,((Sp004:0.0780885,(Sp016:0.0094033,(Sp007:0.0276984,Sp012:0.0126291)N16:0.0252311)N24:0.0252311)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,16",Sp016,Sp004,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,(Sp016:0.0094033,Sp004:0.0390442)N24:0.0390442)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,17",Sp016,Sp010,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp003:0.0073118,(Sp016:0.0094033,Sp010:0.00297339)N24:0.00297339)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,18",Sp016,Sp003,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,(Sp016:0.0094033,Sp003:0.0036559)N24:0.0036559)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,19",Sp016,N20,"((((((Sp015:0.00389131,(Sp016:0.0094033,((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00291199)N24:0.00291199)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,20",Sp016,Sp015,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,(Sp016:0.0094033,Sp015:0.00194565)N24:0.00194565)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,21",Sp016,N22,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(Sp008:0.0103265,(Sp016:0.0094033,((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00113988)N24:0.00113988)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,22",Sp016,Sp008,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,(Sp016:0.0094033,Sp008:0.00516323)N24:0.00516323)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,23",Sp016,Sp007,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp012:0.0126291,(Sp016:0.0094033,Sp007:0.0138492)N24:0.0138492)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,24",Sp016,Sp012,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,(Sp016:0.0094033,Sp012:0.00631454)N24:0.00631454)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,25",Sp016,N26,"((((((((Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07,(Sp016:0.0094033,(Sp009:1e-08,Sp005:7e-08)N26:0.00415691)N24:0.00415691)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,26",Sp016,N27,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp016:0.0094033,(Sp014:1e-08,Sp011:0.00281498)N27:1.15e-07)N24:1.15e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,27",Sp016,N28,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,((Sp002:1e-08,(Sp016:0.0094033,(Sp017:8e-08,Sp006:0.00138926)N28:0.00209005)N24:0.00209005)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,28",Sp016,Sp002,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,(Sp016:0.0094033,Sp002:5e-09)N24:5e-09)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,29",Sp016,Sp009,"((((((((Sp005:7e-08,(Sp016:0.0094033,Sp009:5e-09)N24:5e-09)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"29,30",Sp016,Sp005,"((((((((Sp009:1e-08,(Sp016:0.0094033,Sp005:3.5e-08)N24:3.5e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.0103265)N15:0.00419008)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,Sp012:0.0126291)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
